results:average,results:max,results:min
-0.11251908925208,0.90294937056837,-1.3359315683288
-0.079539116006163,1.0137380396351,-1.3146106650271
-0.09465358625642,0.96331302968362,-1.3244180379391
-0.17241910052878,0.70957574094713,-1.373736566331
-0.071433132451621,1.0388036361222,-1.3094801165594
-0.15466697820483,0.76153707388522,-1.3626877277228
-0.13216793497693,0.84026610021467,-1.3483656257722
-0.067958879624715,1.0489078460705,-1.3073138993474
-0.17229456455939,0.70861979516363,-1.3736926319398
-0.10119869597108,0.93863733080429,-1.3287484544358
-0.14821564336122,0.78905082139616,-1.3584749085309
-0.14277651930603,0.80045860602906,-1.355196256776
-0.089203594611471,0.97994635772175,-1.3209840957541
-0.12653828568103,0.85995859650667,-1.3447307304328
-0.18325979337989,0.67412026660641,-1.3805317261615
-0.14034778076215,0.81158067120636,-1.353609009738
-0.14174999842776,0.80978194457229,-1.3544023935646
-0.13322687200362,0.83686840196046,-1.3490346597082
-0.093559353108531,0.96371459914791,-1.3238571866349
-0.09809408011074,0.95264910175036,-1.3265888872981
-0.098421008473445,0.95082335071261,-1.3268437889307
-0.086365720226432,0.98894661716316,-1.3191743586473
-0.12977256902707,0.84677092279529,-1.3468939374328
-0.18398685208253,0.67242022930316,-1.3809702706216
-0.15996065751722,0.74527762489652,-1.3660068469991
-0.17048017108103,0.71536078037935,-1.3725346243026
-0.092743353853262,0.96880708061796,-1.3232343792602
-0.16622124690309,0.72905815097545,-1.3698651540248
-0.094944100313134,0.9632966098966,-1.3245437906159
-0.095530735150787,0.95747712713535,-1.3251132884707
-0.17604389716821,0.69742353025417,-1.3760189927376
-0.094942978776685,0.96441190249441,-1.3244560766083
-0.13788539958136,0.81859082686645,-1.3520752715302
-0.12816043302817,0.8538749094709,-1.3458000370542
-0.16151755101621,0.74365917861101,-1.3669278588135
-0.15417369965747,0.76480860806425,-1.3623614298981
-0.18490672094455,0.67040128501082,-1.3815178866366
-0.17431342959255,0.69938993968856,-1.3749950419222
-0.11977450324721,0.8785185976547,-1.3405726646415
-0.1012426070708,0.94151826589838,-1.3286552624119
-0.17246068920359,0.70846537379795,-1.3737881493044
-0.07014730742323,1.0422413717119,-1.3087004438901
-0.13685183100022,0.81982053950796,-1.3514537936563
-0.15593403844533,0.76029355524149,-1.3634497593844
-0.10360645667662,0.93544174920924,-1.3300670934098
-0.1696863710971,0.7160326321765,-1.3720781328918
-0.16031248103818,0.74690708865201,-1.3661860656779
-0.079770863552518,1.013334860842,-1.3147285267047
-0.094870194560913,0.96218357419747,-1.3245811429889
-0.10962377159028,0.91552263744298,-1.3339336845377
-0.15261446398668,0.77008902654138,-1.3613772324851
-0.10714512018837,0.91891248402722,-1.3325531116069
-0.16613093032548,0.72510995731152,-1.3698787124524
-0.14160879657438,0.80890628944656,-1.3543641172991
-0.13181883704959,0.83787089032422,-1.3482460654578
-0.11583317195704,0.89020014135295,-1.3380958269802
-0.15569352129063,0.76393390501706,-1.3632225280499
-0.10583814571382,0.92379007133461,-1.3317025397401
-0.1413416912618,0.80927850321579,-1.3542112290543
-0.073779514314549,1.0308377038751,-1.3110193265057
-0.18072174853548,0.68231957763172,-1.3789453753277
-0.13598719294507,0.8252890670042,-1.3508636085396
-0.12704506122305,0.85258127070223,-1.3452355290228
-0.086787483942884,0.99085113654852,-1.3192212506584
-0.17466845799975,0.69833344784258,-1.3752162746506
-0.12298049351749,0.86989408736444,-1.3425476136223
-0.10905177430456,0.91286290510889,-1.3337644619584
-0.072036895207606,1.0365505965627,-1.3098909976157
-0.17329906782744,0.70606571480197,-1.3743058604003
-0.15383763110237,0.76824955916806,-1.3621052742599
-0.1439892473513,0.80069918554077,-1.3558827616952
-0.13135204596686,0.8444465012076,-1.3477776017395
-0.17931707056444,0.68554711229628,-1.3780939211495
-0.13885968885969,0.81907695180757,-1.3525787578443
-0.1745669908743,0.69914494910949,-1.3751482927269
-0.14180947631423,0.80771770258976,-1.3545080065719
-0.10803734485705,0.91660000464964,-1.333105904282
-0.11470497796562,0.8981641223048,-1.3372213911096
-0.1485569123562,0.7819254348076,-1.358838220567
-0.11173597814209,0.90792893387596,-1.3353238401404
-0.10743162744059,0.9233043483586,-1.3324899703347
-0.098335287381445,0.94918432547946,-1.3268780545793
-0.11503633514306,0.89209040846617,-1.3376030170277
-0.13551887190361,0.82558877946928,-1.3505918096948
-0.10955437220578,0.91311920025027,-1.3340233258381
-0.148454541517,0.78675504337164,-1.3586831486777
-0.14772849301312,0.78832494887201,-1.3582490538518
-0.13879954157826,0.81374596820707,-1.3526817985793
-0.087808910627932,0.98484400337853,-1.3200703634994
-0.13177362440069,0.83983186284343,-1.3481748221056
-0.12408524751664,0.86580524406982,-1.3432681212046
-0.10560167095386,0.92550716820831,-1.3315205168811
-0.092771413212754,0.97091103406014,-1.323108942426
-0.093860705665509,0.96463236996583,-1.3239770414621
-0.11684915880232,0.89089117891532,-1.3386019744256
-0.12076428023731,0.87377866487814,-1.3412374231193
-0.18535885594443,0.66847064575628,-1.3818145770223
-0.14498714254301,0.79508901062036,-1.3565675552799
-0.085366637576167,0.99418360994318,-1.318412868586
-0.1032794868465,0.93232940827214,-1.3300633127919
-0.13620843701041,0.82784591304459,-1.3508942321238
-0.12791110939629,0.85082237781798,-1.3457659160581
-0.10559712596886,0.92769991638859,-1.331418415012
-0.17243515372765,0.70562064451477,-1.3738188703862
-0.17700184950857,0.69197859476761,-1.3766624867069
-0.10829244323942,0.9178722864413,-1.3331914679596
-0.11295569970204,0.90003964449022,-1.3362538847938
-0.074656000893467,1.0262734119953,-1.3116792873164
-0.14030086423983,0.81406228626111,-1.3535040108109
-0.12584543029695,0.85941262367841,-1.3444078834831
-0.10919931557325,0.91220899381846,-1.3338629109875
-0.093323329163304,0.96761866001937,-1.3235668190847
-0.078638930807818,1.0143012440309,-1.3141957435582
-0.14718747359285,0.78859251551279,-1.3579432892925
-0.11202677932366,0.90210567463911,-1.3356837346325
-0.17750915769125,0.69286845532676,-1.3769315675888
-0.15837774591196,0.75579343501267,-1.3648916628091
-0.084574160755363,0.99838155633759,-1.317763183769
-0.12943223219032,0.84942289678702,-1.3466206954615
-0.1690540582366,0.71978987718384,-1.37164522754
-0.17061249608435,0.71584880758631,-1.3725905849557
-0.085352218090835,0.99521616623325,-1.3183243074606
-0.095904163848036,0.96098242625737,-1.3250981026833
-0.17096846945156,0.71084157016108,-1.3728959444122
-0.12629737261478,0.85589507725267,-1.3447463632284
-0.15097735164302,0.77778342419455,-1.3602970506379
-0.14236120317029,0.80803902852199,-1.3547781191981
-0.18290567339606,0.67526199481044,-1.3803105084473
-0.12464238305342,0.86539575452697,-1.3435633845375
-0.1376038479291,0.82161634329053,-1.3518423167812
-0.18256782554338,0.67705033044263,-1.3800820411401
-0.15683505142477,0.75909922064028,-1.3639766914082
-0.084326128328088,0.99706542187037,-1.3177788144039
-0.13744372695275,0.82281053985512,-1.3517176601637
-0.16024762977255,0.74700435248379,-1.3661477461714
-0.10520445971989,0.92567210751412,-1.3313035018909
-0.15158069609447,0.77644714078778,-1.3606591666427
-0.17729383110635,0.69170445981385,-1.3768353978823
-0.13164261147801,0.83972748945637,-1.3481062558371
-0.090443869060037,0.97922438754541,-1.3215496130996
-0.17505393800704,0.6989082279896,-1.3754349948883
-0.15785419182806,0.75199012931065,-1.3646848956219
-0.15335959876862,0.76836645055643,-1.361835016454
-0.14315049047976,0.79998439192638,-1.3554243703277
-0.081553426462634,1.0044837497951,-1.316088265384
-0.09404970974846,0.96613279990897,-1.323975475561
-0.13152421032152,0.84367679514908,-1.347897662819
-0.10590408674297,0.92693626394058,-1.3316011035216
-0.1638667445347,0.73481658000314,-1.3684296042529
-0.11763676928049,0.88780298125399,-1.3391283661017
-0.073873502318242,1.0288195895823,-1.3111750394841
-0.11275827361745,0.90503874619865,-1.3359503944036
-0.14366141233233,0.80210599389544,-1.3556650825982
-0.16628613800463,0.72952532375034,-1.3698858680383
-0.090198518265633,0.97608768444124,-1.3216511440292
-0.11274534413045,0.8998502431333,-1.3361395199962
-0.079433051496711,1.0135040624951,-1.3145901549245
-0.12531657980679,0.86326412259357,-1.3439885899189
-0.086991937201152,0.98768688965497,-1.3195355573282
-0.17326624142327,0.70260383394886,-1.3743415297456
-0.14298683042803,0.80143446408254,-1.3553079803043
-0.16644633820076,0.7275906695001,-1.3700251573133
-0.11070034252471,0.91231536941247,-1.3346013579906
-0.14534182192818,0.79840930014207,-1.3566592029523
-0.096201258636401,0.95676695151827,-1.3254868479229
-0.13658840820939,0.82490183596864,-1.3512004618137
-0.17447302703144,0.70285026226321,-1.3750259971019
-0.077817537540722,1.017326495711,-1.3136467814953
-0.11593219234284,0.89297113114544,-1.3380605042644
-0.095267924681676,0.96316806203835,-1.3246804269628
-0.1532900053446,0.7716937782733,-1.3617098866549
-0.092913139677097,0.96757300629573,-1.3233766644224
-0.1627749138359,0.73944955013841,-1.3677210914158
-0.10406692215635,0.93344663346716,-1.3303948972117
-0.11659740895223,0.8929346787679,-1.3383729210211
-0.14570200126957,0.79655277833633,-1.3569152798117
-0.15976750202886,0.75131777641536,-1.3657651077912
-0.15886269085856,0.74857259599046,-1.3653196129893
-0.1055550429503,0.92928451231498,-1.3312998731192
-0.14817126571451,0.78775564932798,-1.3585017995495
-0.15395817217617,0.76651079662063,-1.3622101799252
-0.095413954272226,0.95761310400959,-1.3250461271095
-0.09428829869224,0.964645167292,-1.324175246594
-0.11776123818705,0.88887998977245,-1.3391302227051
-0.15728126975036,0.75508265479681,-1.3643106851571
-0.084850730403303,0.99715097219067,-1.3179735966336
-0.15643193609021,0.7613998599213,-1.3636922713278
-0.12035166305839,0.8786757420731,-1.3408677786805
-0.12192841810389,0.8737545908462,-1.3418608104393
-0.095160676861553,0.95855566028015,-1.3248804583067
-0.17240833580279,0.70901422667696,-1.3737460749733
-0.13406835502844,0.82932082427699,-1.3496886847004
-0.13736163193327,0.82322976498765,-1.3516600004258
-0.076694579807468,1.0213368079026,-1.3129010434105
-0.1301732553542,0.84641174707787,-1.3471148824377
-0.091373534177431,0.97182820573821,-1.3224222969363
-0.13214885954243,0.83963494385496,-1.3483797487716
-0.090178310631623,0.97900118992316,-1.3214706553104
-0.14939355533871,0.78135143243512,-1.359335325536
-0.1534501824367,0.76721382465102,-1.361905455709
-0.12551762700638,0.86007744352999,-1.3442120927179
-0.1771801427441,0.69272101817694,-1.3767528891591
-0.16699209383646,0.72520296474119,-1.3703808791296
-0.085713288214495,0.9923488482676,-1.3186839530447
-0.095981959099224,0.95919714197348,-1.325256601271
-0.16051729555751,0.74337955041904,-1.3663571226171
-0.1131721236299,0.90038031443638,-1.3363621428325
-0.085619349651097,0.99494604829219,-1.31844062701
-0.17690037872085,0.69457476140009,-1.3765571177279
-0.12537136187454,0.86326677244807,-1.3440146451229
-0.15793286039477,0.75502909030418,-1.3646806535151
-0.16000318075142,0.7472031633062,-1.3660058633545
-0.1160018947817,0.89274926955435,-1.3381046505474
-0.12376580040973,0.8681335596453,-1.3430119788335
-0.18538431715199,0.66833317875285,-1.381832044419
-0.17337271845662,0.70700536830058,-1.3743186735997
-0.14977951784316,0.77824440990546,-1.3596054248049
-0.10432978281796,0.93069096641715,-1.3306661527082
-0.1618236623394,0.73843176201329,-1.3671818486071
-0.17425316715569,0.69975400340536,-1.3749559344458
-0.11092232269832,0.90866196885219,-1.3348953472254
-0.16407382590865,0.73560318799185,-1.3685278399248
-0.065811665867714,1.0558091746273,-1.3059302905676
-0.16280404341479,0.73520678597057,-1.3677970647108
-0.14883534611852,0.78672180855698,-1.3588793095975
-0.097914757689742,0.95121589086419,-1.326582071135
-0.09216451859682,0.97350503774648,-1.3226668981353
-0.094597136414719,0.96417304076407,-1.3243388153974
-0.092063398314231,0.97354515647289,-1.3226270843258
-0.13388439023299,0.83403358550614,-1.3494774459757
-0.1178458172105,0.88820166715495,-1.3392070936309
-0.091336878662456,0.97097360800853,-1.3224331173464
-0.080361101381729,1.0096381373838,-1.3152486452668
-0.14934858171891,0.77876855635552,-1.3593415557737
-0.12571907638791,0.86011986689823,-1.3443180571785
-0.16444057564675,0.73574977962849,-1.3687185771313
-0.15115465887156,0.77593206267066,-1.3604389612797
-0.11834598339752,0.88638485073844,-1.3395356531075
-0.11994369307596,0.87854251494138,-1.3406628469842
-0.098757763334342,0.95190858941602,-1.32691057192
-0.07803626170548,1.0166916440721,-1.3137831251019
-0.11927793787808,0.87952996654377,-1.3402731373266
-0.09175759289708,0.97404529322831,-1.3224709171149
-0.16066567902154,0.74385344159532,-1.3664403598246
-0.16364469779804,0.73356210613938,-1.368316764799
-0.079213170191616,1.0146061689864,-1.3144168655117
-0.12522364146082,0.86291485976922,-1.3439588260822
-0.082331331738073,1.0010678105457,-1.3166275454004
-0.14093741601641,0.80857953915092,-1.3540054468252
-0.092759079868292,0.9679617865208,-1.3232830591033
-0.064081210567385,1.0612085031529,-1.3048240086912
-0.17828924130536,0.68980390820993,-1.3774327574067
