D,T_0,q,q_0,results:T_avg:value,results:converged,results:q_left:value
2.0650567532934,243.41024518081,88.332260782247,-89.224200045641,238.04573056953,True,2.3970810411234
1.1701947179571,223.36671544991,70.557251105429,-98.835631059875,210.92908192803,True,-3.1558635393753
0.5120164019189,256.04269214118,117.35348693075,-89.521393055606,261.71287909065,True,84.457928543998
1.8993339049336,222.24864564728,88.945120100005,-104.15549862031,213.80163283672,True,-1.9691251117188
2.4892133479909,312.92956703788,55.685929943625,-79.802832928816,304.30752735425,True,-10.883241254933
2.2293837920442,383.9285892882,120.10622407845,-91.263946299003,379.35404180868,True,5.2665613547632
0.68890949210292,282.19152179813,132.31346493806,-109.47924004114,274.68942922755,True,43.405339217973
0.98227310787337,273.44608829108,91.902825389838,-99.334379182808,260.44211105247,True,3.6410193705427
2.2742425903092,252.49509507164,80.574538066579,-93.384492857414,245.17983503007,True,-3.8677526442172
1.7600995168239,287.05319870913,136.69016878653,-100.50585270727,285.0870687239,True,18.553441442446
1.8440968246006,314.92330320891,64.093461568228,-64.619478926775,308.70098123913,True,-2.6609539471214
1.789099439247,267.66645641904,101.92532364592,-61.404332903009,270.73199335125,True,22.963691536964
1.9411870287228,298.06938434758,77.385703318917,-106.17736266482,284.68985644707,True,-15.068395653135
1.0016497648563,320.48950927415,107.66405038527,-107.21584281583,303.20009289333,True,-3.7607039003386
1.8163843163421,325.24523058585,55.333917356776,-101.88770954648,307.25328251362,True,-27.340268512503
1.5903588998463,294.41798337621,73.039104405757,-108.59172809753,277.14517309739,True,-20.720006013248
1.6632265259665,332.7309008385,81.71448149159,-99.911926175538,318.3427307321,True,-15.099668414453
1.0473973668755,305.44888653772,51.270953716096,-58.23634911247,295.04069533701,True,-6.364067615024
1.2376009339086,377.86158743363,57.525878732693,-106.24196285142,346.88308972568,True,-50.375405446553
0.95877391377486,241.33065403319,64.909397556518,-101.81051150339,223.20735126471,True,-11.155425842213
0.76809670513984,336.99571133371,86.693474516721,-101.72531855509,308.58319637467,True,-24.680180532989
0.97914589139018,348.51368294046,109.85720750798,-95.589593330791,333.12780583121,True,-0.66047385959803
0.82199320459915,288.40639264861,78.371283982993,-58.123451002575,287.58021851844,True,26.815421911274
0.80337902849879,291.91536428099,166.16205461483,-106.8808505778,295.63850509121,True,67.020120263011
2.097407096307,342.62376096716,100.57593064286,-108.75926284128,331.79531427994,True,-8.3849619980418
1.6113146801561,231.11829288886,89.19293449723,-107.02533134646,220.84728847044,True,-2.6607441916229
1.6974599506496,237.7663573245,67.509248331899,-102.03451745275,224.81553513026,True,-12.766140191916
1.6330157472781,326.37480904094,82.140101422261,-92.987282872482,314.10761142364,True,-10.446302264819
1.354555543869,299.41820211248,149.79261082491,-90.263074214937,302.74636822848,True,38.110432878901
2.2174100482308,320.72342286113,97.446591157978,-108.29647862037,310.72577589874,True,-7.5602851019658
1.0308459429491,247.86088162462,67.048906555748,-101.98298762134,230.04331068366,True,-12.440930085062
2.373410937003,292.51099890877,89.162089912418,-102.6998513125,283.80071888577,True,-6.5133420431501
1.8208398343802,282.51328542923,99.763977047664,-93.446138809062,276.18277222667,True,3.4687381524384
2.2282255505913,309.88474282899,99.478227057821,-82.088968222499,306.19487317564,True,5.2902839296498
2.0815077752528,328.52303376824,122.12924048762,-54.982510137411,333.77376805084,True,26.735140143595
1.8617919046109,362.41019572248,104.55139068172,-87.17226172789,355.57575465367,True,1.3593310038146
0.58868923879176,239.65350097103,159.76966111697,-106.25270492522,254.99069428712,True,115.17806666003
1.6967385941111,291.56234534791,80.992602507214,-70.136212908234,287.47664856316,True,5.7611100408517
0.67705385162517,338.07924847173,96.992645391197,-78.193356661901,323.45165585361,True,9.2623006382404
0.55098547887289,338.93575221988,121.64299994783,-93.139564695521,322.62233204242,True,27.372037914758
1.2874788223025,253.5500356211,116.09455343607,-102.83564164779,248.33668994786,True,17.474279972924
0.84394423029327,255.17375234687,90.272479271956,-106.33908714828,240.10367249937,True,6.0850635907192
1.8170982825748,252.86959287434,67.192425767148,-109.60452898392,237.82074814058,True,-18.253785358492
0.95969883155636,262.28385673521,109.46152171981,-102.88504673981,254.13343016735,True,19.697523475372
1.1443905279868,340.68905098338,143.11092338444,-103.80775060514,333.71542408076,True,20.177161095875
2.1755206086595,265.26177725247,126.53231951161,-88.269792844107,265.30705586271,True,17.127370578651
1.8655351530294,365.85062392077,106.47534612365,-85.314611442776,359.70553645074,True,2.9251650298006
1.4614817788499,182.59786021989,109.98208628001,-100.7288325691,181.24040531286,True,22.493060945316
1.8762438844934,303.82969191116,33.122185134202,-106.35855032554,282.29168362472,True,-37.613769881691
1.7096288091802,257.17355500195,111.39051159938,-95.878236912039,253.16045856501,True,11.639592855122
1.5474880537739,271.10241751123,105.44110975838,-89.303385799586,267.01005092179,True,12.210922642719
0.78719570520425,338.2369736148,129.67904189978,-105.75820547109,322.62074570923,True,14.082689852183
1.2384805805386,249.54960012617,121.67487115363,-93.725784240283,249.29087325925,True,29.767534324863
1.1529823329013,277.08094882551,117.67670698709,-87.032652455436,276.07197207435,True,28.365033897084
0.58905839391693,260.67030655116,76.685244608535,-96.56237516134,243.30370779206,True,12.224350668854
0.75669370335454,325.45439064366,119.36971330299,-105.48941177878,308.10689766209,True,10.080247912555
0.54764859514666,281.57392477427,96.306207880582,-103.1049365843,262.86059729989,True,20.354496479428
1.5359695815262,333.91890180529,115.18858030234,-93.807809380872,326.89299871646,True,6.6528955091157
2.3640128533826,361.95971504856,73.938471374907,-107.16462129992,348.68265852903,True,-18.110574546812
1.762479986665,229.38914170505,60.00084725657,-103.2547421039,215.42005545496,True,-16.377639382658
0.52707542457291,336.31423584108,35.623481155867,-91.614553992522,284.18308125361,True,-79.84355909697
0.82689381655438,261.50775703807,122.02730760629,-75.501945144518,270.66449681663,True,63.050022277447
0.57771807147534,212.10758575815,109.10054974869,-98.515280079114,218.34260651694,True,79.808226709245
1.5407150459426,233.28120687383,105.76182124389,-109.64698603251,225.22387763991,True,5.6325181563842
1.0918175185475,310.77826498461,107.21763147682,-108.07821740718,295.22416931322,True,-2.5488420000397
0.50757283297855,204.26468222292,88.178491493159,-108.3376481533,199.23133303223,True,60.115682318338
0.61834730247245,341.92202844621,116.12701235724,-109.26280195799,314.79991468862,True,-1.6593186616648
2.1801008347932,292.08490016004,103.46634936518,-103.13241439752,284.71472424943,True,-0.98222191766556
1.8860305533995,216.82493008479,141.29063609518,-109.93000357125,215.90599263087,True,21.051971865655
1.1885482233867,300.92496195103,104.01089595498,-76.498430515741,298.25720412448,True,19.788589902774
1.9957715236085,326.1338674013,120.95198007451,-102.83816471363,319.93956659575,True,4.611815672198
2.3572078776358,271.22946586763,97.785745926514,-72.507963456931,270.34502932751,True,10.379540991493
1.2812497489202,261.15777065122,106.85265338898,-93.367859319606,256.50015451744,True,16.332787061784
0.59745784370212,331.89217546823,109.59407487177,-95.594591947841,311.89136238491,True,11.465993826381
1.6983791011467,293.58249166791,99.572734825423,-104.11533567814,283.42267490096,True,-3.1505743175572
1.0271413096364,358.92046132247,78.405723718527,-57.825043670551,350.02843654395,True,1.0783568604401
2.4431929089731,192.38890466269,126.55083169749,-43.311149043046,202.74772527936,True,36.408215273696
1.1777954106258,272.30122208088,57.278532194498,-70.409322260931,262.77100731771,True,-3.2562655859432
1.050354066641,361.48266453088,119.41958718545,-102.78073238929,345.40711555555,True,-2.1041839340195
1.5076955512822,295.63931901702,97.064020125939,-91.107603210241,287.80812283156,True,3.1349746818142
2.341994887146,271.76312277349,103.98598761774,-74.499848259536,271.31065072734,True,12.068875161704
1.3244036277714,376.22450068345,93.021485050903,-109.21664938552,354.48116828175,True,-25.288938173897
1.7182277599739,322.67119270957,113.69047126057,-72.288064003583,322.62055728979,True,18.282248137139
1.0627432732302,306.32258613911,123.20125110936,-67.455080887964,311.75448279916,True,43.248210478974
0.50807153739515,181.91016959767,121.9616903944,-109.59374855562,196.94056982359,True,118.90003115623
2.2228517183487,227.75727424979,90.790549834258,-71.716895306939,227.15259603155,True,11.334440994488
0.83462082289306,373.77394108572,83.121568422002,-102.67701314873,339.88287716762,True,-42.110802884451
0.89245210810766,363.33915898236,126.59313911889,-98.107951963926,348.43882533339,True,7.221035251708
2.1193417530344,296.94669120097,126.29915955403,-83.87814274497,297.09083991987,True,17.326546220782
1.4471025620443,246.5214115622,69.585755530458,-102.52449982852,232.0659935973,True,-12.894642304407
1.7437299050166,282.84466032805,58.155405000776,-95.210392903304,268.30417579534,True,-18.802742138985
0.98760613467852,274.55646287842,92.593724866557,-101.53743583797,260.70803099562,True,1.975209572327
0.63845582285207,278.57946201208,137.93361074806,-93.463364161411,283.05062765681,True,73.140809904771
0.61029265005954,315.01618796407,91.069535013348,-85.743955087334,297.54343716161,True,8.8152239019674
1.1928479895696,287.31083916441,91.089136159822,-105.20552682611,271.97952965996,True,-7.3424606947257
2.3847741862602,321.52418021382,141.36293284116,-94.890121092913,320.90250892522,True,15.447629955141
0.59113701663334,212.54884313669,144.04832529697,-69.571268030489,249.62396435238,True,150.75429233536
1.1760660686393,283.00729311668,67.984043028734,-91.948802543102,267.08999869113,True,-13.532625375393
1.5340611204961,307.54864104405,55.835488060651,-106.06271446392,286.30466795536,True,-31.553949849607
1.8428861449854,310.83495692461,67.579575127602,-102.4312546532,295.61299684272,True,-19.821440469413
2.1681050815922,296.63658035287,115.29935885404,-86.415047351893,294.5855139731,True,11.144015188278
2.0997573845852,332.64295849139,103.91975396339,-70.023623206402,331.51077362224,True,11.415469630955
0.93869635343694,280.72765685207,50.876431246515,-96.002923816208,255.73150084931,True,-30.796399824159
1.8587089387496,325.0912866381,74.395208047472,-98.580555912,311.59525628597,True,-15.720855658967
2.0460573506358,337.36321765496,98.520399782841,-90.846294657174,330.29264158856,True,-0.82859087069615
1.7494781942029,226.7336832575,142.59253178907,-98.327388411242,229.01871667065,True,29.325901316323
0.51769659322426,303.85749688823,153.7492313117,-109.38057899547,299.75297197494,True,77.273279824306
1.6291029720289,293.54308074901,147.47863864627,-85.569752751736,297.54452217357,True,33.877640838489
2.396165139496,208.41838156977,97.897716558326,-48.115826600275,213.84186547657,True,23.36305785412
0.76859918721597,297.14309225697,64.239552745912,-90.801790507329,273.43900096908,True,-20.139925140445
0.52909639418005,322.12926574723,95.49350211781,-79.82452631636,306.92396812532,True,20.700812553339
2.1451601363717,318.78292797267,85.388363313482,-103.77257365005,307.71729193315,True,-10.840983744706
0.90852131161849,222.48298250964,96.181760091677,-92.571087813556,220.31288646639,True,32.173595714775
2.0715582445692,250.76023858979,90.168520182234,-70.721579907507,249.76289660568,True,11.152778162699
2.4143180245027,223.5854642427,79.458878697043,-98.754601734982,215.94943618892,True,-5.0238768938464
1.961894037842,233.24264662619,112.32934362474,-88.675674967164,232.1282007753,True,15.225102381546
2.0044979659255,226.44922662402,90.899149655453,-83.274638812299,223.38921870625,True,8.0265994691398
0.63110967695069,364.31378515631,95.439624783357,-66.568412303324,349.17638007765,True,6.5820688056474
0.70002080689558,314.18860370358,100.00781105877,-93.255515636244,297.54462426306,True,8.4264057072515
2.1383071301677,264.39338753416,87.35224299035,-107.96145542087,254.16086813546,True,-8.1603386029624
0.50267830184198,359.49133105017,94.552050843736,-100.04456850416,320.04166074105,True,-27.328068331571
2.176410792651,378.19925957069,100.63403827643,-89.873357128374,371.03432781134,True,-2.0316793628509
2.1773262691916,258.42944504007,136.83875767128,-109.30227609182,255.5138283548,True,12.677215508253
0.87814214339496,264.79621872908,110.03303072903,-100.94534255706,257.23910353733,True,24.423045935148
1.9131220867598,369.59058835547,93.79051201556,-105.07034183336,356.48526400716,True,-13.145660741956
2.2547730409139,296.61904142154,147.05357049989,-91.44944758521,298.09489095251,True,21.570882569761
1.1052942836126,256.27280071425,90.558474842869,-108.23833976667,241.91689812803,True,-1.9430597673728
0.64699084491443,189.16560682495,55.481181085419,-86.779801039542,184.72197772882,True,31.625548956417
1.0792984881663,377.45698234275,112.08577099787,-94.319365597525,361.59169066844,True,-5.3010903477662
1.8389780827009,273.33497820931,51.101334010774,-84.510005832691,261.3346599945,True,-15.276034438914
1.3999730252725,375.59441696026,46.01641894646,-68.201679502358,358.28940228188,True,-27.058667745312
2.3180294129377,258.3271735898,92.293431950797,-101.83673637885,250.83847682135,True,-3.0558225782804
1.1640478085051,279.54038176266,116.04571667634,-94.866887491392,274.90807276564,True,20.519809748885
0.57324622848826,307.6310596412,105.67650090481,-80.348839376758,300.52801207041,True,38.867521222324
2.0805361135709,289.81579024664,125.79644525948,-106.7120773768,284.82014634791,True,7.4928415899603
2.1815455416057,190.70558539453,131.00414499681,-106.84457075827,189.28064831487,True,15.701645120483
0.99481768071454,334.27384986205,92.226545055303,-96.506295585656,315.39853665058,True,-11.935827057832
1.1912330869128,280.6619862837,94.812461056398,-90.744125324455,272.21654324767,True,7.2624873016544
2.2083461171647,277.48679605817,66.044120512016,-78.883556782822,270.42953484716,True,-5.1932005868768
1.2264241854935,258.25575817615,85.245879469217,-94.078891261464,248.3127435306,True,2.384639213576
2.4809562065261,290.02557263757,112.06505880284,-96.532364204206,285.91410320464,True,4.8004011139533
0.73364548501288,227.13657592235,119.27718720995,-6.096911050042,279.29955622609,True,151.86976825941
2.3356143163123,245.59625945827,112.65439565575,-86.661975287007,244.41175531448,True,11.994426601586
1.5987100200375,297.35468892049,91.147566593612,-72.895021192344,293.96024710019,True,9.6648115128063
2.4470918866602,336.91263783077,136.81362615847,-85.158114064126,337.3422919805,True,16.440148024377
1.1716780701108,289.79695348944,92.484346923929,-103.61639554114,274.99581913556,True,-5.6463746356807
0.95248374625586,307.58918228173,85.790057442249,-105.28512125953,285.61942716445,True,-16.757008763609
0.82260349841077,323.40671787088,66.132545988566,-73.894666635637,305.41671638599,True,-13.057112678112
2.2069497480072,287.45858918172,63.401639080847,-103.76649141062,274.30226433391,True,-17.754896915194
1.6879079548501,291.03523198955,100.81908592586,-79.883633940402,287.92649557943,True,11.126229491473
0.58446451384602,280.45742625528,118.40777137707,-98.558883996275,274.10972105085,True,49.824809714001
1.2732464701195,270.22078824663,126.83031449581,-105.50334529207,265.26855846764,True,20.040592789212
0.60260727042488,220.01439936382,178.11933141977,-104.12564286407,247.99751340961,True,147.80278270446
1.0639401381042,210.04051800881,117.86981709712,-64.805048464043,225.43460810233,True,66.582638490516
2.3630969129119,324.8796431568,88.321420757693,-102.62233558812,315.32028640157,True,-8.5945041759411
1.3469434470382,249.63315378343,88.189331550293,-69.454691066388,249.69734503044,True,20.685010469414
1.6599927720244,315.13000860176,89.953858884667,-64.470632669921,313.13608906394,True,11.178101239073
2.3433507946592,292.7321416522,76.313297097941,-73.540457724695,288.18643784681,True,0.3366074090906
1.6810689170991,335.06508571708,85.825197582608,-46.89871442928,336.31168761758,True,16.21446319552
0.84288251640592,437.35843758715,125.12134951689,-73.24593655238,421.73604708246,True,0.84668285368102
1.6639667190518,384.24706627693,84.858709006903,-75.040802944933,375.0084231263,True,-5.6433577444881
2.1897078375839,357.62126017652,88.636749482377,-99.655289513248,347.13546576412,True,-9.9889305467364
0.68357515697167,276.9023791903,93.543974665489,-85.039911104907,269.49287077671,True,28.451884252835
0.64530255928182,273.99805581886,90.059447408536,-100.93987672211,256.82340279698,True,12.145640306708
0.96222598574085,295.36805528088,84.075581030686,-92.596316740132,280.13289747605,True,-3.8178402180562
0.98067911491339,291.60944733187,121.52415247062,-88.839862014347,289.45816467406,True,31.89645461782
0.6015991685919,266.18682345019,103.78690270409,-95.232677121043,259.23061233652,True,42.084942178931
1.715007828335,390.37984749244,108.8725615824,-103.96744370577,377.68979248773,True,-8.9140685341327
1.5777660650627,287.86618553874,111.96598123516,-73.861487684107,288.75973478529,True,22.337793836946
2.1538196546255,262.6216143818,108.83824757563,-94.611182712572,258.69241721544,True,7.1146713564547
1.4672265179065,234.00785958135,152.07252821441,-104.09744182316,237.24092074322,True,37.97902648562
0.50909347486602,275.99282977843,133.82470477317,-106.70167680722,272.45896313035,True,74.021655613809
1.197009726424,362.54980319729,80.6325322091,-105.45273983286,337.91541670445,True,-31.491010130014
1.9206130904346,367.83224142057,110.09342743826,-77.082746196694,364.5053773198,True,8.6037500023155
1.9829603403401,312.33245224033,121.61381920129,-101.00139153123,307.10144377466,True,6.942842316483
0.81705094627545,327.49666223731,79.498591558663,-99.016062673043,300.87726110464,True,-24.859551169457
2.4144121474135,301.58929322414,88.714039358746,-104.92976141285,292.31223112386,True,-7.9737631579675
1.798543055559,277.30561411352,114.78722439494,-108.52446949603,269.79515071959,True,3.8344598919658
1.2917280327417,258.90029605602,93.148687442476,-107.97010269734,246.1326162835,True,-2.6418495823891
1.9790485829502,321.10311358144,106.76376236699,-95.751515133454,314.4469604893,True,1.8739408193953
2.043998796069,301.13655066396,84.098167563324,-79.510894726344,295.5828113045,True,0.71750707496939
0.93088614541254,286.69091199062,128.39599736077,-107.90217663135,278.71548774049,True,25.244686761297
1.4444136937005,301.78962488888,104.08508175192,-100.90841436089,291.67392557672,True,0.6961694358718
1.2478241417335,301.85360685818,128.43467107,-108.79337008846,293.47295409283,True,13.020055681095
0.80179445794745,309.75668007137,134.25882719508,-75.457225095742,315.52818415933,True,57.879173088765
1.9223148282745,255.18536079493,129.02675853765,-106.47448971421,251.6799215223,True,12.986371950195
1.2930530991862,324.16988052943,95.334362211109,-101.38351048251,309.1653886334,True,-9.158743237346
0.53778363346156,228.28851257861,79.124929677885,-97.6003076499,219.32811271902,True,39.39833229053
2.2304797468464,281.74728212276,117.23826382561,-95.39898773105,278.45209157014,True,8.6736717182392
2.0261946569316,234.13342912156,91.78435171163,-86.060788278827,230.30720542289,True,6.3477922459292
1.4456062851085,218.84023852786,136.3516665616,-100.26310717491,221.01998828263,True,33.798055553005
1.8456046372328,259.75295827593,114.84481528075,-56.226612119934,266.54111427929,True,31.929155344155
1.0168345441814,322.04155671717,76.514437464003,-87.291048621685,304.38731028999,True,-13.784676434135
0.56932175220261,298.67014108357,69.085712150645,-94.841706608983,269.86138818872,True,-16.710632728218
1.3529621132964,327.81475140712,107.10599175196,-108.03866545094,313.56797118054,True,-6.2438077262052
1.1691933890296,316.93996615362,73.270640439654,-99.208545223587,296.42969654347,True,-22.681147342213
2.4778929367096,273.95523691952,104.41577679098,-80.202982464105,272.36698830054,True,9.1038350788129
1.2469537356625,321.26594051544,53.022226350667,-61.574900794598,310.13412084689,True,-10.427298313011
0.53361591102559,305.22759523251,87.327178039906,-78.298559112068,291.96152064719,True,22.447983430183
2.3624948006333,348.65028766703,126.58374964231,-62.870690822335,351.97882339022,True,21.379155521286
1.6885243377664,286.41929032464,70.133506682869,-99.371341608812,272.39555391644,True,-15.474250653309
2.1941130646911,281.80803274317,84.199299260421,-93.936587068714,273.94827873722,True,-4.4183124421288
2.1761463109617,327.73848434429,101.85600625548,-91.577479324238,321.72731879565,True,1.0687571794012
2.3824803996286,290.81310073235,119.74497474107,-97.996573609827,287.28489520702,True,7.4186296285541
1.2778926771746,287.53720863922,82.219950179607,-106.96737104937,270.21472209934,True,-14.860387882854
2.2064402118131,297.31391848536,44.02162758074,-107.39156061104,280.27645804755,True,-28.081929545369
0.57487729234196,287.24427755725,52.200427355154,-92.949059804652,255.55429498009,True,-28.866332109804
1.1674761175398,263.06730298819,78.788565552939,-102.22016573776,247.76048590271,True,-8.5825748790503
0.78537363453509,274.86596804714,72.348077538873,-98.596776940188,254.01125169569,True,-10.246466990005
1.1123007335243,306.11738930363,109.74440149803,-57.001840402519,311.9601327894,True,39.172224310766
2.0401745671381,246.21900077301,104.29532061819,-107.30205661907,238.98456206513,True,1.0582688301677
1.4370445369515,329.15834013388,107.96734983457,-100.06073320929,318.35393618257,True,-0.65716720542293
1.4132341515115,306.73294180796,97.095730158143,-108.41292990623,292.16234878959,True,-9.1320389920646
1.4842408410277,309.77972478857,106.71768879297,-99.839549947969,300.2907845603,True,1.6173940055147
0.92293187733382,238.88466988044,94.68247938101,-109.25607542614,226.46423491434,True,10.288115621291
0.82141598699949,270.76709918849,76.427279532269,-102.35866800523,250.52355400958,True,-8.8262864124603
1.0126272506902,291.42280770047,57.374277068286,-86.57851082441,272.16178064142,True,-20.234640513456
1.8364353645571,326.62490080815,113.50472546471,-102.48647016595,318.64416863929,True,1.3589225142761
1.271040453249,320.85539889721,125.22714645042,-77.43908519849,321.40344689464,True,28.352142282195
0.71752593209206,181.23468554726,57.777402859728,-94.733909903296,173.78891707119,True,22.999167036508
0.77549649641575,339.55472106172,96.851150597278,-109.91216706409,310.23419853224,True,-23.195562124325
1.5065645603517,386.09810217028,61.639884974956,-106.4640084925,361.00783866001,True,-40.095985152826
2.1045837145267,266.44143726219,108.07181131126,-105.60919742906,259.71911177584,True,1.7898289539862
0.52939477656769,286.1354401256,106.95896173272,-89.35467373033,279.2545289289,True,48.392870372297
2.3483550571294,271.81332568977,59.588866736762,-88.784164694445,262.28927844615,True,-11.379802071813
1.0539514922947,299.34791515085,74.028081307736,-84.525440722229,285.14121529313,True,-7.2361622459275
1.5386906470695,318.40560495611,81.193218985957,-98.714096673563,303.93444655819,True,-13.882169280839
2.4714744754242,283.96470894062,90.113690019891,-109.3376038071,274.55308531577,True,-8.1611397294955
1.8907909453275,354.76821425056,112.71479276978,-90.495971323613,348.88459716153,True,4.3957398754939
1.177491061381,316.96688679601,78.191524289065,-71.538166876179,308.20029955877,True,1.1587768403399
2.4608997892533,277.62225391056,94.218258105535,-100.89889042833,270.51399018437,True,-2.99847908166
2.3796386821345,261.27580262992,124.3856704068,-33.092839205937,272.27745645346,True,37.167668431966
1.6990510807246,357.38569373818,66.158575953824,-109.1203392238,336.74068388712,True,-30.886898856601
0.85145132291484,367.17191865682,58.631578196718,-105.4976664788,325.69768546475,True,-64.590516394836
1.4782325270768,268.38179912623,151.64673806251,-104.43696750643,269.28844353633,True,32.034248749291
0.59073713537119,338.51574718986,85.256809637261,-105.12851981594,301.3303404485,True,-31.88674290479
2.3940161153643,344.79972410497,105.32202252805,-107.20164024519,336.3074321067,True,-4.7864054634271
0.68809438403044,308.64756620208,126.3352547279,-87.762425692664,305.58063871257,True,45.901283325081
1.9259058643452,295.51276962376,69.699893536031,-88.201731986324,285.31656216491,True,-9.7692737572878
1.7834625196509,300.97676196801,112.96440340297,-105.81018732843,292.83657664987,True,1.9839478038183
1.3587960001907,274.93327248574,96.196857089086,-97.30922966851,265.63823769619,True,2.9632846408265
1.118466413752,269.3818992733,92.03073704011,-54.586224688189,275.15314276091,True,36.304880996537
0.65988933765317,300.44781774498,86.301828689451,-98.46708931528,277.91044964645,True,-3.9621622511071
0.84131469304422,368.18164317847,58.099262792297,-94.710186109503,331.13683043855,True,-56.280849284367
1.0436975640864,220.22568905154,134.04959795554,-75.879061845288,234.78342660356,True,69.559393052304
2.0944831428978,393.1455293936,120.94643114326,-99.187347827746,386.14256545265,True,1.2771934454242
1.2003512421481,325.02340502779,90.694434223259,-98.018255268211,308.99919456778,True,-10.683521772447
2.286963113742,310.46390452724,112.34584157203,-84.414966881961,308.17882825769,True,9.3538832030532
1.3455156518057,287.1289716078,113.06063628952,-62.078004338437,292.59431799572,True,35.153421010291
2.1026576350225,353.42538233562,105.21813951474,-17.148142012038,364.00157260904,True,34.492726929802
2.3884864445159,240.00774992357,112.12896570808,-55.592759984857,245.1828129774,True,24.288080267372
1.9105071221235,270.69463092187,77.534817615067,-91.650620468186,261.75881451135,True,-5.5842964836613
0.53105544976385,320.6905568567,98.194391914884,-105.77449854455,290.71486265982,True,-3.9761122649048
1.0996862974395,334.20294513421,65.63848525806,-74.648774275287,318.56629219214,True,-15.008348039537
1.5555547617779,229.2407187331,116.4856454866,-109.40929076639,223.64050594359,True,12.309944011586
1.7383005987605,184.49557067859,112.00211560708,-106.60746449911,180.87918024791,True,13.743530663158
2.4458249042856,239.29809421204,111.21032276862,-98.145463559527,235.73468478479,True,6.4727106254784
